user_id,session_date,group,device,traffic_source,time_on_page_sec,converted,revenue
U019059,2026-02-24,Control,Tablet,Direct,80.5,0,0.0
U011473,2026-02-15,Control,Desktop,Paid,122.4,0,0.0
U001862,2026-02-04,Treatment,Mobile,Organic,74.8,0,0.0
U011601,2026-02-15,Treatment,Desktop,Social,80.7,0,0.0
U002107,2026-02-04,Treatment,Desktop,Social,118.1,0,0.0
U017475,2026-02-22,Treatment,Mobile,Organic,90.1,0,0.0
U017623,2026-02-22,Control,Mobile,Paid,114.5,0,0.0
U003134,2026-02-05,Treatment,Desktop,Organic,53.9,0,0.0
U014783,2026-02-19,Control,Desktop,Organic,87.8,0,0.0
U014983,2026-02-19,Treatment,Desktop,Organic,113.1,0,0.0
U000028,2026-02-02,Treatment,Desktop,Organic,80.3,0,0.0
U014195,2026-02-18,Control,Tablet,Paid,67.3,0,0.0
U013156,2026-02-17,Control,Mobile,Direct,155.8,0,0.0
U020068,2026-02-25,Control,Mobile,Direct,75.1,0,0.0
U004168,2026-02-06,Treatment,Mobile,Direct,51.1,0,0.0
U020940,2026-02-26,Control,Mobile,Paid,112.8,0,0.0
U018028,2026-02-23,Control,Tablet,Organic,155.3,0,0.0
U004137,2026-02-06,Treatment,Desktop,Organic,91.7,0,0.0
U020221,2026-02-25,Control,Tablet,Paid,154.1,0,0.0
U018041,2026-02-23,Treatment,Desktop,Email,106.7,0,0.0
U011024,2026-02-14,Treatment,Mobile,Direct,87.0,0,0.0
U021697,2026-02-27,Treatment,Mobile,Email,96.9,0,0.0
U024356,2026-03-02,Control,Mobile,Social,74.1,0,0.0
U018280,2026-02-23,Treatment,Desktop,Organic,59.1,0,0.0
U023285,2026-03-01,Control,Desktop,Direct,118.8,0,0.0
U016592,2026-02-21,Control,Mobile,Direct,78.4,0,0.0
U019418,2026-02-24,Treatment,Desktop,Organic,86.6,1,73.14
U023959,2026-03-02,Control,Desktop,Paid,56.1,0,0.0
U024836,2026-03-03,Control,Desktop,Direct,67.9,1,85.4
U009203,2026-02-12,Control,Tablet,Organic,133.7,0,0.0
U006016,2026-02-09,Treatment,Desktop,Direct,73.5,0,0.0
U017567,2026-02-22,Treatment,Desktop,Direct,82.3,0,0.0
U024877,2026-03-03,Treatment,Desktop,Direct,136.7,0,0.0
U000176,2026-02-02,Control,Desktop,Social,126.6,0,0.0
U019955,2026-02-25,Treatment,Mobile,Direct,75.2,0,0.0
U001124,2026-02-03,Treatment,Mobile,Social,60.7,0,0.0
U011434,2026-02-15,Control,Mobile,Social,138.2,0,0.0
U016530,2026-02-21,Control,Desktop,Paid,105.4,0,0.0
U002292,2026-02-04,Control,Tablet,Direct,134.2,0,0.0
U024445,2026-03-02,Treatment,Desktop,Paid,104.0,0,0.0
U004425,2026-02-07,Treatment,Mobile,Paid,98.1,0,0.0
U012104,2026-02-16,Treatment,Mobile,Paid,11.3,0,0.0
U009705,2026-02-13,Control,Mobile,Organic,104.3,0,0.0
U014445,2026-02-18,Control,Mobile,Organic,146.8,0,0.0
U013969,2026-02-18,Treatment,Desktop,Paid,88.9,1,79.88
U023978,2026-03-02,Control,Desktop,Social,72.0,0,0.0
U023267,2026-03-01,Treatment,Mobile,Paid,137.6,0,0.0
U022643,2026-02-28,Treatment,Mobile,Organic,128.3,0,0.0
U004943,2026-02-07,Treatment,Desktop,Social,102.6,0,0.0
U003845,2026-02-06,Treatment,Mobile,Organic,96.3,1,70.8
U013339,2026-02-17,Treatment,Desktop,Social,139.4,0,0.0
U007265,2026-02-10,Control,Desktop,Organic,97.5,0,0.0
U020318,2026-02-25,Control,Mobile,Social,119.5,0,0.0
U003080,2026-02-05,Control,Tablet,Direct,108.8,0,0.0
U003755,2026-02-06,Control,Desktop,Organic,111.6,0,0.0
U016776,2026-02-21,Control,Mobile,Organic,105.7,1,115.35
U009653,2026-02-13,Treatment,Mobile,Social,125.8,0,0.0
U000548,2026-02-02,Control,Mobile,Direct,132.2,0,0.0
U023079,2026-03-01,Control,Tablet,Organic,104.4,0,0.0
U008261,2026-02-11,Treatment,Desktop,Direct,83.9,0,0.0
U015160,2026-02-19,Treatment,Mobile,Organic,56.0,1,69.95
U003166,2026-02-05,Treatment,Mobile,Organic,96.1,0,0.0
U009942,2026-02-13,Treatment,Mobile,Direct,113.4,0,0.0
U016044,2026-02-20,Control,Desktop,Organic,113.2,0,0.0
U015125,2026-02-19,Treatment,Mobile,Organic,118.1,0,0.0
U009283,2026-02-12,Control,Mobile,Paid,106.7,0,0.0
U023599,2026-03-01,Control,Tablet,Paid,88.5,0,0.0
U000855,2026-02-03,Control,Mobile,Paid,153.2,0,0.0
U022046,2026-02-27,Control,Mobile,Social,84.4,0,0.0
U003412,2026-02-06,Control,Mobile,Paid,136.2,0,0.0
U010019,2026-02-13,Treatment,Mobile,Direct,140.2,0,0.0
U001942,2026-02-04,Control,Mobile,Paid,128.0,1,60.48
U020470,2026-02-25,Treatment,Mobile,Social,56.7,0,0.0
U002384,2026-02-04,Control,Mobile,Organic,133.7,0,0.0
U000273,2026-02-02,Control,Mobile,Organic,116.9,0,0.0
U013680,2026-02-18,Control,Desktop,Social,90.8,0,0.0
U015264,2026-02-19,Treatment,Desktop,Organic,70.3,0,0.0
U023448,2026-03-01,Treatment,Mobile,Paid,104.9,0,0.0
U019058,2026-02-24,Treatment,Desktop,Organic,123.3,0,0.0
U010845,2026-02-14,Treatment,Mobile,Direct,69.2,0,0.0
U009521,2026-02-13,Treatment,Desktop,Organic,110.8,0,0.0
U010740,2026-02-14,Control,Mobile,Paid,160.5,0,0.0
U018260,2026-02-23,Treatment,Desktop,Direct,139.6,0,0.0
U014679,2026-02-19,Control,Mobile,Social,133.2,0,0.0
U018769,2026-02-23,Treatment,Desktop,Social,87.1,0,0.0
U022538,2026-02-28,Treatment,Mobile,Email,89.6,0,0.0
U019298,2026-02-24,Control,Mobile,Direct,140.7,0,0.0
U019657,2026-02-24,Treatment,Tablet,Email,76.1,0,0.0
U006576,2026-02-09,Control,Desktop,Paid,160.3,0,0.0
U021956,2026-02-27,Control,Desktop,Paid,136.8,0,0.0
U002848,2026-02-05,Treatment,Desktop,Social,42.6,0,0.0
U003457,2026-02-06,Treatment,Mobile,Organic,134.0,0,0.0
U019053,2026-02-24,Control,Desktop,Paid,154.0,0,0.0
U024236,2026-03-02,Treatment,Tablet,Social,87.6,0,0.0
U024859,2026-03-03,Control,Desktop,Paid,130.0,0,0.0
U015846,2026-02-20,Control,Mobile,Paid,142.0,0,0.0
U020382,2026-02-25,Control,Tablet,Organic,115.5,0,0.0
U009300,2026-02-12,Treatment,Desktop,Organic,53.0,0,0.0
U005867,2026-02-08,Control,Mobile,Direct,91.3,0,0.0
U014295,2026-02-18,Treatment,Mobile,Direct,107.9,1,142.08
U025052,2026-03-03,Control,Mobile,Paid,101.0,0,0.0
U023526,2026-03-01,Treatment,Desktop,Paid,84.5,0,0.0
U005011,2026-02-08,Control,Mobile,Direct,167.8,0,0.0
U002048,2026-02-04,Control,Mobile,Direct,85.3,0,0.0
U006135,2026-02-09,Treatment,Desktop,Paid,92.4,0,0.0
U024545,2026-03-02,Control,Mobile,Direct,108.2,0,0.0
U025398,2026-03-03,Control,Desktop,Organic,101.4,0,0.0
U007519,2026-02-10,Control,Desktop,Direct,94.3,0,0.0
U003495,2026-02-06,Control,Desktop,Paid,98.3,0,0.0
U016875,2026-02-21,Control,Desktop,Paid,101.9,0,0.0
U003117,2026-02-05,Control,Mobile,Social,132.9,0,0.0
U024575,2026-03-02,Treatment,Mobile,Paid,94.9,0,0.0
U009396,2026-02-13,Control,Tablet,Paid,138.3,0,0.0
U021791,2026-02-27,Control,Mobile,Organic,83.0,0,0.0
U014777,2026-02-19,Treatment,Tablet,Paid,89.7,0,0.0
U020623,2026-02-26,Control,Desktop,Paid,135.8,0,0.0
U002655,2026-02-05,Control,Desktop,Organic,104.1,0,0.0
U008386,2026-02-11,Control,Mobile,Paid,112.1,0,0.0
U007140,2026-02-10,Control,Mobile,Direct,98.5,0,0.0
U015265,2026-02-19,Treatment,Mobile,Paid,107.2,0,0.0
U013650,2026-02-18,Control,Desktop,Organic,132.9,0,0.0
U002228,2026-02-04,Treatment,Mobile,Organic,108.9,0,0.0
U001427,2026-02-03,Control,Mobile,Organic,94.3,0,0.0
U005730,2026-02-08,Treatment,Mobile,Paid,68.4,0,0.0
U022632,2026-02-28,Treatment,Desktop,Organic,188.9,0,0.0
U011650,2026-02-15,Control,Mobile,Organic,142.4,0,0.0
U022079,2026-02-27,Treatment,Mobile,Direct,71.7,0,0.0
U003916,2026-02-06,Control,Mobile,Organic,92.1,0,0.0
U015098,2026-02-19,Control,Desktop,Paid,122.8,0,0.0
U004882,2026-02-07,Treatment,Mobile,Organic,122.2,0,0.0
U010868,2026-02-14,Control,Mobile,Organic,90.7,0,0.0
U016111,2026-02-20,Control,Mobile,Organic,119.6,0,0.0
U008287,2026-02-11,Treatment,Desktop,Direct,143.8,0,0.0
U009391,2026-02-13,Treatment,Desktop,Organic,126.0,0,0.0
U016196,2026-02-21,Control,Desktop,Email,131.8,0,0.0
U017651,2026-02-22,Treatment,Desktop,Paid,120.5,0,0.0
U004518,2026-02-07,Treatment,Mobile,Organic,151.4,0,0.0
U014161,2026-02-18,Control,Desktop,Direct,59.3,0,0.0
U015577,2026-02-20,Control,Mobile,Paid,139.3,0,0.0
U003611,2026-02-06,Treatment,Mobile,Social,103.2,0,0.0
U012563,2026-02-16,Control,Mobile,Paid,103.1,0,0.0
U023001,2026-02-28,Treatment,Mobile,Organic,104.4,0,0.0
U009377,2026-02-13,Control,Desktop,Organic,135.2,0,0.0
U014432,2026-02-18,Treatment,Desktop,Social,68.5,1,94.93
U009907,2026-02-13,Treatment,Tablet,Paid,114.4,0,0.0
U019400,2026-02-24,Control,Desktop,Paid,101.3,0,0.0
U020963,2026-02-26,Treatment,Mobile,Direct,96.5,0,0.0
U008309,2026-02-11,Control,Mobile,Direct,108.3,0,0.0
U020399,2026-02-25,Treatment,Mobile,Direct,88.5,0,0.0
U005449,2026-02-08,Control,Desktop,Organic,113.2,0,0.0
U005087,2026-02-08,Treatment,Mobile,Social,117.3,0,0.0
U014212,2026-02-18,Control,Desktop,Paid,153.4,0,0.0
U014307,2026-02-18,Control,Mobile,Paid,99.5,0,0.0
U004077,2026-02-06,Treatment,Desktop,Direct,75.4,0,0.0
U025369,2026-03-03,Control,Mobile,Paid,134.1,0,0.0
U024252,2026-03-02,Control,Mobile,Organic,73.5,0,0.0
U007649,2026-02-11,Control,Mobile,Paid,114.8,0,0.0
U000800,2026-02-02,Control,Mobile,Organic,135.3,0,0.0
U011723,2026-02-15,Control,Tablet,Social,129.3,0,0.0
U024027,2026-03-02,Control,Desktop,Direct,108.2,0,0.0
U014441,2026-02-18,Treatment,Mobile,Direct,117.5,0,0.0
U023592,2026-03-01,Treatment,Tablet,Organic,154.7,0,0.0
U025036,2026-03-03,Treatment,Desktop,Paid,76.4,0,0.0
U012371,2026-02-16,Treatment,Desktop,Organic,130.9,0,0.0
U021745,2026-02-27,Control,Mobile,Organic,143.2,0,0.0
U010893,2026-02-14,Treatment,Desktop,Direct,115.1,0,0.0
U011623,2026-02-15,Treatment,Mobile,Direct,121.2,0,0.0
U006735,2026-02-09,Control,Mobile,Social,128.2,0,0.0
U011487,2026-02-15,Treatment,Desktop,Direct,115.0,0,0.0
U017879,2026-02-23,Treatment,Mobile,Direct,107.1,0,0.0
U015519,2026-02-20,Control,Desktop,Social,94.6,0,0.0
U021382,2026-02-27,Control,Desktop,Social,69.9,0,0.0
U015940,2026-02-20,Control,Mobile,Direct,106.2,0,0.0
U018901,2026-02-24,Control,Mobile,Social,92.8,0,0.0
U023458,2026-03-01,Control,Mobile,Social,130.8,0,0.0
U015074,2026-02-19,Treatment,Desktop,Email,140.0,0,0.0
U004049,2026-02-06,Control,Mobile,Organic,97.0,0,0.0
U007786,2026-02-11,Treatment,Tablet,Social,107.9,0,0.0
U002000,2026-02-04,Treatment,Mobile,Social,101.4,0,0.0
U014830,2026-02-19,Treatment,Desktop,Paid,106.2,0,0.0
U000465,2026-02-02,Treatment,Desktop,Email,68.8,0,0.0
U013023,2026-02-17,Control,Desktop,Organic,129.1,0,0.0
U009887,2026-02-13,Control,Mobile,Direct,150.2,0,0.0
U010835,2026-02-14,Treatment,Mobile,Organic,92.3,0,0.0
U013013,2026-02-17,Control,Desktop,Organic,99.1,0,0.0
U005991,2026-02-09,Treatment,Mobile,Paid,106.5,0,0.0
U020653,2026-02-26,Control,Desktop,Email,136.8,0,0.0
U010741,2026-02-14,Treatment,Desktop,Organic,80.3,1,73.73
U008585,2026-02-12,Control,Tablet,Direct,104.3,0,0.0
U004513,2026-02-07,Treatment,Tablet,Social,35.7,0,0.0
U001895,2026-02-04,Treatment,Mobile,Social,112.1,0,0.0
U016614,2026-02-21,Control,Desktop,Social,46.9,0,0.0
U007811,2026-02-11,Control,Desktop,Direct,126.1,0,0.0
U002512,2026-02-05,Control,Mobile,Organic,90.0,0,0.0
U008525,2026-02-12,Control,Desktop,Direct,124.5,0,0.0
U019163,2026-02-24,Control,Desktop,Social,83.8,0,0.0
U022833,2026-02-28,Treatment,Desktop,Organic,85.7,0,0.0
U025288,2026-03-03,Control,Mobile,Organic,88.6,0,0.0
U017586,2026-02-22,Control,Mobile,Organic,103.3,0,0.0
U016739,2026-02-21,Control,Desktop,Organic,126.8,0,0.0
U019675,2026-02-24,Control,Desktop,Direct,114.3,1,66.3
U010288,2026-02-14,Treatment,Tablet,Email,111.4,0,0.0
U020141,2026-02-25,Treatment,Mobile,Paid,135.6,0,0.0
U018749,2026-02-23,Treatment,Mobile,Paid,169.7,0,0.0
U005464,2026-02-08,Treatment,Desktop,Paid,76.4,0,0.0
U012543,2026-02-16,Control,Desktop,Paid,64.9,0,0.0
U010233,2026-02-13,Control,Desktop,Social,142.0,0,0.0
U003703,2026-02-06,Control,Mobile,Paid,157.8,0,0.0
U015533,2026-02-20,Treatment,Desktop,Organic,74.3,0,0.0
U016806,2026-02-21,Control,Tablet,Organic,160.3,0,0.0
U023764,2026-03-01,Treatment,Desktop,Social,113.8,0,0.0
U012597,2026-02-16,Control,Mobile,Organic,93.1,0,0.0
U022436,2026-02-28,Control,Mobile,Organic,166.9,0,0.0
U017042,2026-02-21,Control,Mobile,Social,135.5,0,0.0
U015389,2026-02-20,Treatment,Mobile,Paid,102.4,1,137.13
U010827,2026-02-14,Treatment,Mobile,Social,108.6,0,0.0
U012425,2026-02-16,Treatment,Desktop,Organic,132.6,0,0.0
U020457,2026-02-25,Treatment,Mobile,Organic,156.3,0,0.0
U007414,2026-02-10,Control,Mobile,Organic,98.6,0,0.0
U008389,2026-02-11,Control,Mobile,Organic,88.3,0,0.0
U000262,2026-02-02,Treatment,Desktop,Paid,51.4,0,0.0
U024383,2026-03-02,Control,Mobile,Paid,68.8,0,0.0
U021288,2026-02-26,Control,Mobile,Organic,127.2,0,0.0
U017075,2026-02-22,Control,Desktop,Direct,83.4,1,66.54
U003304,2026-02-05,Control,Tablet,Organic,80.6,0,0.0
U004776,2026-02-07,Control,Desktop,Organic,98.3,0,0.0
U014987,2026-02-19,Control,Desktop,Organic,161.4,0,0.0
U015734,2026-02-20,Treatment,Mobile,Organic,139.2,0,0.0
U011282,2026-02-15,Treatment,Desktop,Organic,128.8,0,0.0
U005663,2026-02-08,Control,Mobile,Email,70.5,0,0.0
U019890,2026-02-25,Control,Mobile,Paid,75.6,0,0.0
U010017,2026-02-13,Treatment,Desktop,Organic,109.0,0,0.0
U009507,2026-02-13,Treatment,Tablet,Organic,89.3,0,0.0
U006931,2026-02-10,Treatment,Mobile,Organic,129.9,0,0.0
U001879,2026-02-04,Treatment,Desktop,Social,85.9,0,0.0
U022736,2026-02-28,Control,Mobile,Email,114.3,0,0.0
U022825,2026-02-28,Treatment,Mobile,Paid,109.1,0,0.0
U013067,2026-02-17,Control,Mobile,Organic,141.7,0,0.0
U023971,2026-03-02,Control,Mobile,Direct,119.0,0,0.0
U018661,2026-02-23,Control,Mobile,Organic,96.3,0,0.0
U024755,2026-03-02,Treatment,Desktop,Organic,118.3,0,0.0
U007020,2026-02-10,Treatment,Desktop,Social,72.9,0,0.0
U021662,2026-02-27,Treatment,Mobile,Organic,93.1,0,0.0
U013359,2026-02-17,Treatment,Tablet,Organic,78.3,0,0.0
U008966,2026-02-12,Control,Mobile,Organic,114.8,0,0.0
U018986,2026-02-24,Control,Desktop,Paid,96.6,0,0.0
U018660,2026-02-23,Control,Desktop,Organic,37.9,0,0.0
U025114,2026-03-03,Control,Mobile,Organic,94.0,0,0.0
U009325,2026-02-12,Treatment,Mobile,Paid,59.4,0,0.0
U009308,2026-02-12,Control,Mobile,Paid,86.5,0,0.0
U023676,2026-03-01,Control,Desktop,Social,65.2,0,0.0
U014922,2026-02-19,Treatment,Mobile,Email,92.7,0,0.0
U011141,2026-02-15,Control,Mobile,Organic,151.4,0,0.0
U016985,2026-02-21,Treatment,Desktop,Social,39.1,0,0.0
U016714,2026-02-21,Control,Desktop,Organic,49.0,0,0.0
U022483,2026-02-28,Control,Desktop,Organic,115.8,0,0.0
U007529,2026-02-10,Control,Mobile,Organic,58.7,1,89.68
U008125,2026-02-11,Treatment,Mobile,Paid,24.4,0,0.0
U021284,2026-02-26,Control,Mobile,Paid,147.9,0,0.0
U012649,2026-02-16,Control,Tablet,Organic,132.4,0,0.0
U007725,2026-02-11,Control,Desktop,Paid,119.4,0,0.0
U012755,2026-02-17,Control,Mobile,Direct,65.6,0,0.0
U015131,2026-02-19,Treatment,Desktop,Paid,72.5,0,0.0
U000123,2026-02-02,Control,Desktop,Organic,118.1,0,0.0
U020027,2026-02-25,Treatment,Mobile,Paid,72.3,1,61.43
U003158,2026-02-05,Treatment,Tablet,Direct,120.7,0,0.0
U006742,2026-02-09,Treatment,Desktop,Email,76.9,1,52.78
U014315,2026-02-18,Treatment,Mobile,Paid,87.6,0,0.0
U014152,2026-02-18,Control,Desktop,Social,92.1,0,0.0
U004723,2026-02-07,Treatment,Mobile,Organic,88.7,0,0.0
U022405,2026-02-28,Treatment,Desktop,Direct,66.6,0,0.0
U014781,2026-02-19,Treatment,Desktop,Organic,61.0,1,69.61
U002572,2026-02-05,Control,Mobile,Paid,113.2,0,0.0
U022848,2026-02-28,Control,Tablet,Organic,91.2,0,0.0
U010363,2026-02-14,Control,Desktop,Paid,78.4,0,0.0
U012420,2026-02-16,Control,Mobile,Organic,128.8,0,0.0
U004362,2026-02-07,Treatment,Tablet,Social,81.3,0,0.0
U009292,2026-02-12,Control,Mobile,Paid,127.7,0,0.0
U022190,2026-02-28,Treatment,Mobile,Organic,114.6,0,0.0
U004235,2026-02-07,Treatment,Desktop,Organic,65.5,1,72.14
U013900,2026-02-18,Control,Mobile,Social,134.4,0,0.0
U011683,2026-02-15,Treatment,Desktop,Email,78.7,0,0.0
U021946,2026-02-27,Control,Mobile,Paid,61.1,1,103.07
U004387,2026-02-07,Treatment,Mobile,Paid,77.5,0,0.0
U014316,2026-02-18,Control,Desktop,Organic,124.5,0,0.0
U019662,2026-02-24,Control,Mobile,Organic,66.9,0,0.0
U024516,2026-03-02,Control,Desktop,Paid,74.1,0,0.0
U005207,2026-02-08,Treatment,Desktop,Paid,78.0,0,0.0
U003473,2026-02-06,Control,Tablet,Social,102.6,0,0.0
U011200,2026-02-15,Treatment,Desktop,Direct,119.9,0,0.0
U016407,2026-02-21,Control,Mobile,Social,113.4,0,0.0
U005086,2026-02-08,Control,Mobile,Paid,137.3,0,0.0
U003116,2026-02-05,Treatment,Mobile,Social,77.5,0,0.0
U017831,2026-02-22,Control,Mobile,Direct,65.9,0,0.0
U011576,2026-02-15,Treatment,Mobile,Organic,65.2,0,0.0
U010641,2026-02-14,Control,Mobile,Email,89.4,0,0.0
U008928,2026-02-12,Treatment,Mobile,Paid,91.3,0,0.0
U003518,2026-02-06,Control,Tablet,Organic,57.9,0,0.0
U010289,2026-02-14,Treatment,Desktop,Organic,112.2,0,0.0
U025154,2026-03-03,Control,Tablet,Paid,99.7,1,100.4
U021802,2026-02-27,Treatment,Desktop,Social,130.0,0,0.0
U010419,2026-02-14,Treatment,Mobile,Direct,99.0,1,128.22
U001384,2026-02-03,Control,Mobile,Organic,109.5,0,0.0
U014555,2026-02-18,Control,Mobile,Social,136.6,0,0.0
U019213,2026-02-24,Control,Tablet,Paid,108.3,0,0.0
U024544,2026-03-02,Treatment,Mobile,Organic,116.6,0,0.0
U004111,2026-02-06,Control,Mobile,Organic,158.8,0,0.0
U010026,2026-02-13,Control,Mobile,Social,131.5,0,0.0
U012119,2026-02-16,Treatment,Desktop,Social,162.6,0,0.0
U004967,2026-02-07,Control,Tablet,Organic,97.2,0,0.0
U005602,2026-02-08,Treatment,Desktop,Direct,78.2,0,0.0
U016838,2026-02-21,Treatment,Tablet,Organic,139.7,0,0.0
U023597,2026-03-01,Treatment,Mobile,Organic,76.6,0,0.0
U004236,2026-02-07,Treatment,Mobile,Direct,132.7,0,0.0
U001838,2026-02-04,Control,Tablet,Organic,125.8,0,0.0
U010204,2026-02-13,Treatment,Mobile,Organic,128.3,0,0.0
U018786,2026-02-24,Treatment,Mobile,Organic,99.5,0,0.0
U024878,2026-03-03,Treatment,Mobile,Direct,116.9,0,0.0
U004349,2026-02-07,Treatment,Mobile,Direct,190.0,0,0.0
U012674,2026-02-17,Control,Desktop,Paid,78.2,0,0.0
U006075,2026-02-09,Control,Desktop,Direct,80.7,0,0.0
U011995,2026-02-16,Control,Desktop,Organic,103.7,1,33.8
U009930,2026-02-13,Treatment,Mobile,Organic,92.0,0,0.0
U022958,2026-02-28,Control,Mobile,Email,108.6,0,0.0
U004147,2026-02-06,Control,Desktop,Paid,89.5,0,0.0
U011390,2026-02-15,Treatment,Tablet,Social,120.1,0,0.0
U020645,2026-02-26,Control,Desktop,Organic,156.8,1,84.82
U005878,2026-02-08,Treatment,Tablet,Organic,178.0,0,0.0
U014242,2026-02-18,Treatment,Desktop,Paid,141.9,0,0.0
U012973,2026-02-17,Control,Mobile,Direct,115.4,0,0.0
U025103,2026-03-03,Control,Tablet,Social,134.9,1,63.01
U021065,2026-02-26,Treatment,Desktop,Organic,106.5,0,0.0
U016726,2026-02-21,Treatment,Mobile,Paid,146.7,1,65.15
U013346,2026-02-17,Control,Mobile,Direct,92.0,0,0.0
U010812,2026-02-14,Control,Desktop,Organic,71.6,0,0.0
U001308,2026-02-03,Control,Desktop,Paid,60.4,1,54.83
U012648,2026-02-16,Treatment,Tablet,Organic,61.7,0,0.0
U017749,2026-02-22,Treatment,Desktop,Paid,86.8,0,0.0
U013441,2026-02-17,Treatment,Desktop,Direct,82.3,0,0.0
U002243,2026-02-04,Treatment,Desktop,Organic,48.6,0,0.0
U021718,2026-02-27,Treatment,Mobile,Paid,71.8,1,46.49
U015393,2026-02-20,Treatment,Desktop,Paid,45.7,0,0.0
U010054,2026-02-13,Control,Mobile,Email,165.6,0,0.0
U015121,2026-02-19,Control,Desktop,Social,88.8,0,0.0
U017367,2026-02-22,Treatment,Mobile,Organic,111.1,0,0.0
U011899,2026-02-15,Control,Mobile,Organic,157.9,0,0.0
U023674,2026-03-01,Control,Mobile,Social,187.5,0,0.0
U004215,2026-02-07,Control,Desktop,Social,187.2,0,0.0
U016012,2026-02-20,Control,Desktop,Direct,145.4,0,0.0
U006702,2026-02-09,Treatment,Mobile,Organic,112.1,0,0.0
U007693,2026-02-11,Treatment,Mobile,Social,141.6,0,0.0
U023423,2026-03-01,Treatment,Mobile,Direct,96.2,0,0.0
U001960,2026-02-04,Treatment,Desktop,Direct,99.0,1,67.87
U004635,2026-02-07,Control,Mobile,Paid,93.0,0,0.0
U013369,2026-02-17,Treatment,Mobile,Direct,81.6,0,0.0
U019469,2026-02-24,Control,Desktop,Direct,81.0,0,0.0
U010411,2026-02-14,Treatment,Tablet,Direct,106.3,0,0.0
U003424,2026-02-06,Treatment,Mobile,Organic,91.1,0,0.0
U004496,2026-02-07,Control,Desktop,Direct,84.8,0,0.0
U021925,2026-02-27,Control,Tablet,Direct,165.2,0,0.0
U008369,2026-02-11,Treatment,Mobile,Organic,155.3,0,0.0
U006036,2026-02-09,Treatment,Mobile,Direct,77.4,0,0.0
U012747,2026-02-17,Control,Mobile,Paid,85.4,0,0.0
U002388,2026-02-04,Treatment,Mobile,Organic,108.9,0,0.0
U005762,2026-02-08,Control,Mobile,Paid,71.8,0,0.0
U020251,2026-02-25,Control,Mobile,Organic,145.8,0,0.0
U017248,2026-02-22,Treatment,Mobile,Direct,117.7,0,0.0
U016041,2026-02-20,Control,Mobile,Paid,136.2,0,0.0
U003763,2026-02-06,Control,Mobile,Direct,88.3,0,0.0
U015858,2026-02-20,Treatment,Mobile,Paid,94.3,0,0.0
U019438,2026-02-24,Treatment,Mobile,Organic,199.2,0,0.0
U014532,2026-02-18,Treatment,Mobile,Social,117.0,0,0.0
U003351,2026-02-05,Treatment,Mobile,Paid,125.4,0,0.0
U000780,2026-02-02,Treatment,Mobile,Organic,94.7,0,0.0
U010826,2026-02-14,Control,Mobile,Paid,123.6,0,0.0
U020226,2026-02-25,Treatment,Desktop,Email,122.2,0,0.0
U020321,2026-02-25,Treatment,Mobile,Organic,123.7,0,0.0
U012720,2026-02-17,Control,Desktop,Organic,105.9,0,0.0
U001470,2026-02-03,Control,Mobile,Organic,80.1,0,0.0
U001974,2026-02-04,Treatment,Desktop,Organic,89.9,0,0.0
U005228,2026-02-08,Treatment,Mobile,Paid,51.8,0,0.0
U009278,2026-02-12,Treatment,Tablet,Direct,104.8,1,91.02
U021867,2026-02-27,Treatment,Desktop,Social,112.5,0,0.0
U001769,2026-02-04,Control,Mobile,Social,156.3,0,0.0
U006997,2026-02-10,Control,Tablet,Organic,101.3,1,86.88
U004182,2026-02-06,Control,Mobile,Social,114.2,0,0.0
U006476,2026-02-09,Treatment,Mobile,Organic,108.0,0,0.0
U008131,2026-02-11,Treatment,Desktop,Paid,137.9,0,0.0
U013786,2026-02-18,Control,Desktop,Social,101.3,0,0.0
U023675,2026-03-01,Treatment,Mobile,Organic,73.9,0,0.0
U018394,2026-02-23,Control,Mobile,Organic,135.1,0,0.0
U004993,2026-02-07,Control,Desktop,Email,106.3,1,68.37
U000913,2026-02-03,Control,Tablet,Social,120.5,0,0.0
U020995,2026-02-26,Control,Desktop,Direct,61.7,0,0.0
U021589,2026-02-27,Control,Desktop,Organic,71.0,0,0.0
U022333,2026-02-28,Treatment,Mobile,Paid,85.5,0,0.0
U020897,2026-02-26,Control,Mobile,Direct,97.0,0,0.0
U018535,2026-02-23,Treatment,Mobile,Organic,70.5,0,0.0
U010450,2026-02-14,Treatment,Desktop,Organic,60.1,0,0.0
U003079,2026-02-05,Control,Mobile,Organic,88.8,0,0.0
U019862,2026-02-25,Treatment,Desktop,Paid,113.7,0,0.0
U013852,2026-02-18,Treatment,Desktop,Direct,56.4,0,0.0
U018144,2026-02-23,Control,Mobile,Organic,66.6,0,0.0
U009465,2026-02-13,Treatment,Desktop,Email,45.3,1,57.78
U025522,2026-03-03,Treatment,Mobile,Organic,69.0,1,89.73
U015071,2026-02-19,Treatment,Mobile,Paid,102.1,0,0.0
U003862,2026-02-06,Control,Mobile,Direct,128.8,0,0.0
U001915,2026-02-04,Control,Desktop,Organic,69.6,0,0.0
U013273,2026-02-17,Control,Mobile,Direct,145.7,0,0.0
U005569,2026-02-08,Control,Mobile,Paid,121.1,0,0.0
U024459,2026-03-02,Control,Mobile,Paid,100.2,0,0.0
U004640,2026-02-07,Treatment,Mobile,Social,100.5,0,0.0
U014634,2026-02-19,Control,Desktop,Social,131.2,1,77.8
